age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-loss,hours-per-week,native-country,income
0.6438356164383563,3,15,0.6,2,11,0,4,1.0,0.0,0.11224489795918369,0.9249999999999999,0
0.4246575342465754,0,11,0.5333333333333333,0,4,2,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.27397260273972607,0,15,0.6,2,3,0,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.12328767123287676,3,11,0.5333333333333333,3,0,4,4,0.0,0.0,0.3979591836734694,0.15000000000000013,0
0.19178082191780826,3,15,0.6,2,6,5,4,0.0,0.0,0.3979591836734694,0.9249999999999999,0
0.17808219178082196,3,8,0.6666666666666667,5,12,3,4,0.0,0.0,0.3979591836734694,0.9249999999999999,0
0.5068493150684932,4,9,0.8,2,11,0,4,1.0,0.0,0.3979591836734694,0.9249999999999999,1
0.6164383561643836,3,11,0.5333333333333333,4,10,1,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.5753424657534247,3,11,0.5333333333333333,2,13,0,2,1.0,0.0,0.3979591836734694,0.9249999999999999,1
0.36986301369863017,3,15,0.6,2,2,0,4,1.0,0.0,0.653061224489796,0.9249999999999999,0
0.31506849315068497,3,12,0.8666666666666667,4,9,1,4,0.0,0.0,0.5510204081632654,0.9249999999999999,0
0.20547945205479456,6,9,0.8,2,9,0,4,1.0,0.0,0.4489795918367347,0.9249999999999999,1
0.15068493150684936,3,11,0.5333333333333333,4,2,4,4,1.0,0.0,0.3979591836734694,0.6000000000000001,0
0.19178082191780826,3,15,0.6,5,11,1,4,1.0,0.0,0.5204081632653061,0.9249999999999999,0
0.28767123287671237,3,11,0.5333333333333333,2,13,0,4,1.0,0.0,0.5,0.9249999999999999,1
0.30136986301369867,5,11,0.5333333333333333,2,3,0,4,1.0,0.0,0.3979591836734694,0.9249999999999999,1
0.41095890410958913,3,15,0.6,2,12,0,2,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.3561643835616439,3,9,0.8,2,3,0,4,1.0,0.0,0.46938775510204084,0.9249999999999999,1
0.13698630136986306,3,9,0.8,4,0,1,2,0.0,0.0,0.3979591836734694,0.9249999999999999,0
0.39726027397260283,3,4,0.13333333333333336,2,2,0,4,1.0,0.0,0.5510204081632654,0.9249999999999999,0
0.5342465753424658,5,11,0.5333333333333333,0,3,1,4,1.0,0.0,0.5,0.9249999999999999,1
0.23287671232876717,3,8,0.6666666666666667,2,9,5,4,0.0,0.0,0.35714285714285715,0.9249999999999999,1
0.13698630136986306,3,7,0.7333333333333334,0,3,1,4,0.0,0.0,0.4489795918367347,0.9249999999999999,0
0.0273972602739726,3,11,0.5333333333333333,4,0,3,4,0.0,0.0,0.14285714285714285,0.9249999999999999,0
0.5616438356164384,3,7,0.7333333333333334,2,11,0,4,1.0,0.0,0.41836734693877553,0.9249999999999999,1
0.0410958904109589,3,15,0.6,4,4,1,4,0.0,0.0,0.3979591836734694,0.9249999999999999,0
0.08219178082191786,3,15,0.6,4,0,4,2,0.0,0.0,0.3979591836734694,0.9249999999999999,0
0.19178082191780826,3,11,0.5333333333333333,4,3,4,2,0.0,0.0,0.4489795918367347,0.9249999999999999,0
0.4246575342465754,3,11,0.5333333333333333,0,0,1,2,0.0,0.0,0.3673469387755102,0.9249999999999999,0
0.15068493150684936,4,9,0.8,2,5,0,4,1.0,0.0,0.653061224489796,0.9249999999999999,1
0.23287671232876717,6,9,0.8,2,9,0,4,1.0,0.0,0.3979591836734694,0.9249999999999999,1
0.28767123287671237,3,6,0.2666666666666667,2,2,0,4,1.0,0.0,0.3979591836734694,0.9249999999999999,1
0.10958904109589043,1,11,0.5333333333333333,4,2,3,2,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.08219178082191786,3,9,0.8,4,3,1,4,1.0,0.0,0.6020408163265306,0.9249999999999999,0
0.4246575342465754,3,9,0.8,0,9,1,4,1.0,0.5121671258034896,0.29591836734693877,0.9249999999999999,1
0.27397260273972607,1,11,0.5333333333333333,2,10,0,4,1.0,0.0,0.4795918367346939,0.9249999999999999,1
0.26027397260273977,3,15,0.6,0,11,1,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.30136986301369867,3,11,0.5333333333333333,2,7,0,4,1.0,0.0,0.4489795918367347,0.7749999999999999,0
0.726027397260274,3,0,0.33333333333333337,6,0,2,4,1.0,0.0,0.19387755102040816,0.9249999999999999,0
0.20547945205479456,3,11,0.5333333333333333,0,6,1,4,0.0,0.0,0.3979591836734694,0.9249999999999999,0
0.12328767123287676,3,15,0.6,4,9,1,4,0.0,0.0,0.35714285714285715,0.9249999999999999,0
0.0410958904109589,3,15,0.6,4,9,3,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.34246575342465757,3,11,0.5333333333333333,4,2,2,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.41095890410958913,0,9,0.8,2,9,0,4,1.0,0.0,0.6020408163265306,0.9249999999999999,1
0.08219178082191786,3,9,0.8,4,9,1,4,0.0,0.0,0.07142857142857145,0.9249999999999999,0
0.31506849315068497,3,11,0.5333333333333333,3,3,1,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.21917808219178087,5,7,0.7333333333333334,2,9,0,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.16438356164383566,3,7,0.7333333333333334,4,2,1,4,1.0,0.0,0.3469387755102041,0.9249999999999999,0
0.43835616438356173,3,0,0.33333333333333337,0,9,1,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.08219178082191786,5,11,0.5333333333333333,4,2,4,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.27397260273972607,3,15,0.6,4,7,4,2,0.0,0.0,0.3979591836734694,0.9249999999999999,0
0.5342465753424658,3,11,0.5333333333333333,2,0,5,4,0.0,0.0,0.3673469387755102,0.9249999999999999,1
0.6438356164383563,3,15,0.6,2,3,0,4,1.0,0.0,0.5,0.9249999999999999,1
0.19178082191780826,3,15,0.6,0,12,3,2,0.0,0.0,0.3979591836734694,0.9249999999999999,0
0.28767123287671237,3,15,0.6,4,11,3,4,0.0,0.0,0.4489795918367347,0.9249999999999999,0
0.4794520547945206,5,5,0.2,2,13,0,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.08219178082191786,3,9,0.8,4,12,1,4,1.0,0.0,0.17346938775510207,0.9249999999999999,0
0.19178082191780826,3,9,0.8,2,9,0,1,1.0,0.0,0.46938775510204084,0.9249999999999999,1
0.24657534246575347,3,15,0.6,4,11,1,1,0.0,0.38314967860422416,0.4489795918367347,0.9249999999999999,0
0.6712328767123289,5,4,0.13333333333333336,2,13,0,4,1.0,0.0,0.5,0.10000000000000009,0
0.26027397260273977,3,15,0.6,2,4,0,4,1.0,0.0,0.5612244897959184,0.9249999999999999,0
0.12328767123287676,3,11,0.5333333333333333,4,5,1,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.38356164383561653,4,11,0.5333333333333333,2,11,0,4,1.0,0.0,0.5510204081632654,0.9249999999999999,0
0.0,3,6,0.2666666666666667,4,9,3,2,1.0,0.0,0.19387755102040816,0.9249999999999999,0
0.13698630136986306,3,3,0.06666666666666665,3,8,1,4,0.0,0.0,0.3979591836734694,0.6000000000000001,0
0.32876712328767127,3,9,0.8,0,7,1,4,0.0,0.0,1.0,0.9249999999999999,0
0.4794520547945206,3,15,0.6,2,11,0,4,1.0,0.0,0.4795918367346939,0.9249999999999999,1
0.4246575342465754,3,9,0.8,2,0,5,4,0.0,0.0,0.5,0.9249999999999999,1
0.21917808219178087,3,9,0.8,2,9,0,4,1.0,0.0,0.3979591836734694,0.9249999999999999,1
0.06849315068493153,3,9,0.8,4,7,3,4,1.0,0.0,0.09183673469387754,0.9249999999999999,0
0.5753424657534247,3,2,0.4666666666666667,2,6,0,2,1.0,0.0,0.3979591836734694,0.9249999999999999,1
0.7534246575342467,3,7,0.7333333333333334,2,9,0,4,1.0,0.0,0.15306122448979595,0.9249999999999999,1
0.4794520547945206,1,12,0.8666666666666667,2,3,0,4,1.0,0.0,0.5,0.9249999999999999,1
0.0136986301369863,3,11,0.5333333333333333,4,11,3,4,0.0,0.0,0.2448979591836735,0.9249999999999999,0
0.31506849315068497,3,2,0.4666666666666667,0,2,1,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.5068493150684932,3,11,0.5333333333333333,4,7,3,2,0.0,0.0,0.3979591836734694,0.9249999999999999,0
0.0,3,1,0.4,4,11,3,4,0.0,0.0,0.09183673469387754,0.9249999999999999,0
0.08219178082191786,3,11,0.5333333333333333,4,11,1,4,1.0,0.0,0.7040816326530612,0.9249999999999999,0
0.49315068493150693,3,8,0.6666666666666667,4,0,2,2,0.0,0.4593663911845731,0.3979591836734694,0.9249999999999999,0
0.13698630136986306,3,0,0.33333333333333337,4,5,3,2,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.13698630136986306,1,12,0.8666666666666667,2,9,0,4,1.0,0.0,0.3673469387755102,0.9249999999999999,0
0.08219178082191786,3,8,0.6666666666666667,4,0,3,4,0.0,0.0,0.3979591836734694,0.9249999999999999,0
0.20547945205479456,3,11,0.5333333333333333,4,13,1,4,1.0,0.0,0.653061224489796,0.9249999999999999,0
0.16438356164383566,3,8,0.6666666666666667,4,5,1,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.12328767123287676,3,11,0.5333333333333333,4,2,4,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.41095890410958913,0,9,0.8,0,12,4,4,0.0,0.0,0.5,0.9249999999999999,0
0.16438356164383566,3,7,0.7333333333333334,0,12,1,4,0.0,0.0,0.3979591836734694,0.9249999999999999,0
0.46575342465753433,3,10,1.0,2,9,0,4,1.0,0.0,0.6020408163265306,0.9249999999999999,1
0.5890410958904111,3,4,0.13333333333333336,5,5,1,2,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.10958904109589043,3,9,0.8,2,0,0,4,1.0,0.0,0.5510204081632654,0.9249999999999999,1
0.452054794520548,3,5,0.2,4,6,1,4,1.0,0.0,0.5,0.9249999999999999,0
0.5890410958904111,3,15,0.6,2,6,0,4,1.0,0.0,0.3979591836734694,0.9249999999999999,1
0.4794520547945206,3,15,0.6,0,11,1,4,0.0,0.0,0.4897959183673469,0.9249999999999999,0
0.24657534246575347,3,11,0.5333333333333333,2,3,0,4,1.0,0.0,0.3979591836734694,0.9249999999999999,1
0.19178082191780826,3,9,0.8,4,9,1,4,1.0,0.0,0.5,0.9249999999999999,1
0.3561643835616439,3,12,0.8666666666666667,4,9,1,4,1.0,0.0,0.6020408163265306,0.9249999999999999,1
0.5205479452054795,3,11,0.5333333333333333,0,2,1,4,0.0,0.0,0.19387755102040816,0.9249999999999999,0
0.06849315068493153,3,1,0.4,4,7,1,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.26027397260273977,3,9,0.8,3,6,1,1,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.46575342465753433,1,7,0.7333333333333334,4,0,1,4,1.0,0.0,0.3775510204081633,0.10000000000000009,0
0.6027397260273973,3,9,0.8,4,9,3,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.16438356164383566,3,15,0.6,5,7,4,2,0.0,0.0,0.3979591836734694,0.9249999999999999,0
0.41095890410958913,5,11,0.5333333333333333,2,3,0,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.767123287671233,3,15,0.6,6,11,1,4,0.0,0.0,0.19387755102040816,0.9249999999999999,0
0.0410958904109589,3,11,0.5333333333333333,4,4,3,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.0410958904109589,3,15,0.6,2,5,0,2,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.26027397260273977,3,11,0.5333333333333333,2,11,0,4,1.0,0.0,0.4489795918367347,0.9249999999999999,0
0.15068493150684936,3,11,0.5333333333333333,2,7,5,4,0.0,0.3737373737373738,0.5,0.9249999999999999,0
0.6301369863013699,1,15,0.6,0,10,1,4,0.0,0.0,0.3469387755102041,0.9249999999999999,0
0.452054794520548,3,12,0.8666666666666667,2,11,0,4,1.0,0.0,0.6020408163265306,0.9249999999999999,0
0.5753424657534247,3,3,0.06666666666666665,2,9,0,4,1.0,0.0,0.4489795918367347,0.75,0
0.32876712328767127,4,9,0.8,2,11,0,4,1.0,0.0,0.3979591836734694,0.9249999999999999,1
0.6164383561643836,3,15,0.6,2,2,0,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.24657534246575347,3,14,0.9333333333333333,2,9,0,4,1.0,0.0,0.8061224489795918,0.9249999999999999,1
0.05479452054794523,3,15,0.6,4,9,3,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.4246575342465754,4,15,0.6,2,3,0,4,1.0,0.0,0.5510204081632654,0.9249999999999999,1
0.6849315068493151,3,11,0.5333333333333333,6,11,1,4,0.0,0.0,0.3979591836734694,0.9249999999999999,0
0.3561643835616439,3,8,0.6666666666666667,2,9,5,4,0.0,0.0,0.35714285714285715,0.9249999999999999,1
0.43835616438356173,3,15,0.6,0,5,3,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.5068493150684932,3,15,0.6,2,9,0,4,1.0,0.0,0.3979591836734694,0.9249999999999999,1
0.0136986301369863,3,1,0.4,4,11,3,4,1.0,0.0,0.29591836734693877,0.9249999999999999,0
0.5890410958904111,3,11,0.5333333333333333,2,9,0,4,1.0,0.0,0.4489795918367347,0.9249999999999999,1
0.13698630136986306,3,11,0.5333333333333333,4,12,4,4,0.0,0.0,0.3979591836734694,0.25,0
0.6164383561643836,3,10,1.0,2,3,0,4,1.0,0.0,0.3979591836734694,0.9249999999999999,1
0.30136986301369867,4,12,0.8666666666666667,2,3,0,4,1.0,0.0,0.4489795918367347,0.9249999999999999,1
0.4794520547945206,3,11,0.5333333333333333,0,11,1,4,0.0,0.0,0.5102040816326531,0.9249999999999999,0
0.5068493150684932,3,11,0.5333333333333333,6,7,4,1,0.0,0.0,0.3979591836734694,0.7,0
0.15068493150684936,3,15,0.6,2,13,0,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.49315068493150693,1,11,0.5333333333333333,5,13,1,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.15068493150684936,3,15,0.6,4,0,2,2,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.09589041095890416,5,11,0.5333333333333333,0,6,1,4,1.0,0.0,0.5,0.9249999999999999,0
0.27397260273972607,3,7,0.7333333333333334,2,9,0,4,1.0,0.0,0.29591836734693877,0.9249999999999999,0
0.5205479452054795,3,11,0.5333333333333333,0,9,2,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.41095890410958913,3,9,0.8,2,9,0,4,1.0,0.0,0.5,0.9249999999999999,0
0.12328767123287676,3,11,0.5333333333333333,2,2,0,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.08219178082191786,3,7,0.7333333333333334,4,11,3,4,0.0,0.0,0.3469387755102041,0.9249999999999999,0
0.32876712328767127,3,9,0.8,2,9,0,4,1.0,0.0,0.5510204081632654,0.9249999999999999,1
0.10958904109589043,6,9,0.8,2,7,5,4,0.0,0.0,0.3979591836734694,0.9249999999999999,0
0.0,3,2,0.4666666666666667,4,11,3,4,0.0,0.0,0.19387755102040816,0.9249999999999999,0
0.23287671232876717,3,11,0.5333333333333333,4,6,2,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.23287671232876717,3,2,0.4666666666666667,2,2,0,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.32876712328767127,6,15,0.6,4,4,1,2,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.09589041095890416,3,15,0.6,4,2,4,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.20547945205479456,3,8,0.6666666666666667,2,11,0,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.05479452054794523,6,15,0.6,4,7,3,4,0.0,0.0,0.10204081632653061,0.9249999999999999,0
0.39726027397260283,5,9,0.8,4,4,1,4,0.0,0.0,0.3979591836734694,0.9249999999999999,0
0.0273972602739726,3,11,0.5333333333333333,4,11,1,2,0.0,0.0,0.3469387755102041,0.9249999999999999,0
0.16438356164383566,5,9,0.8,2,3,0,4,1.0,0.0,0.3979591836734694,0.9249999999999999,1
0.3561643835616439,5,9,0.8,2,4,0,4,1.0,0.5456841138659322,0.5,0.9249999999999999,0
0.0136986301369863,3,1,0.4,4,9,3,4,0.0,0.0,0.4489795918367347,0.9249999999999999,0
0.21917808219178087,3,11,0.5333333333333333,2,9,0,4,1.0,0.0,0.8877551020408163,0.9249999999999999,0
0.05479452054794523,3,11,0.5333333333333333,4,6,3,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.21917808219178087,6,11,0.5333333333333333,0,9,4,4,0.0,0.0,0.3979591836734694,0.9249999999999999,0
0.16438356164383566,3,9,0.8,4,11,1,4,1.0,0.35904499540863183,0.3979591836734694,0.9249999999999999,1
0.0410958904109589,3,15,0.6,4,9,3,4,0.0,0.0,0.3979591836734694,0.9249999999999999,0
0.34246575342465757,3,8,0.6666666666666667,2,9,5,4,0.0,0.0,0.19387755102040816,0.45000000000000007,0
0.05479452054794523,1,15,0.6,4,9,3,4,0.0,0.0,0.2448979591836735,0.9249999999999999,0
0.10958904109589043,3,9,0.8,4,3,3,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.0410958904109589,3,11,0.5333333333333333,4,7,3,4,0.0,0.0,0.3979591836734694,0.9249999999999999,0
0.5753424657534247,3,7,0.7333333333333334,2,13,0,4,1.0,0.0,0.3163265306122449,0.9249999999999999,1
0.5205479452054795,3,11,0.5333333333333333,2,2,0,4,1.0,0.0,0.5,0.9249999999999999,1
0.43835616438356173,3,7,0.7333333333333334,5,11,4,4,1.0,0.0,0.3469387755102041,0.9249999999999999,0
0.4246575342465754,3,15,0.6,0,3,1,4,1.0,0.35904499540863183,0.5,0.9249999999999999,1
0.20547945205479456,3,9,0.8,2,11,0,4,1.0,0.4538567493112948,0.4387755102040817,0.9249999999999999,1
0.10958904109589043,3,9,0.8,2,0,5,4,0.0,0.0,0.3979591836734694,0.9249999999999999,0
0.32876712328767127,3,11,0.5333333333333333,2,11,5,4,0.0,0.0,0.19387755102040816,0.9249999999999999,0
0.5479452054794521,1,12,0.8666666666666667,2,3,0,4,1.0,0.0,0.3979591836734694,0.9249999999999999,1
0.28767123287671237,3,12,0.8666666666666667,2,3,0,4,1.0,0.0,0.6020408163265306,0.9249999999999999,1
0.10958904109589043,3,4,0.13333333333333336,0,7,4,3,0.0,0.0,0.19387755102040816,0.3500000000000001,0
0.6027397260273973,1,11,0.5333333333333333,6,12,1,4,0.0,0.0,0.3979591836734694,0.9249999999999999,0
0.08219178082191786,3,15,0.6,4,9,3,4,0.0,0.0,0.14285714285714285,0.9249999999999999,0
0.3561643835616439,3,11,0.5333333333333333,5,2,1,4,1.0,0.0,0.3979591836734694,0.9249999999999999,1
0.06849315068493153,3,11,0.5333333333333333,4,7,3,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.21917808219178087,3,7,0.7333333333333334,2,7,5,4,0.0,0.0,0.14285714285714285,0.9249999999999999,1
0.30136986301369867,3,15,0.6,2,11,0,4,1.0,0.0,0.3979591836734694,0.9249999999999999,1
0.36986301369863017,6,10,1.0,0,9,1,4,0.0,0.2506887052341598,0.3979591836734694,0.9249999999999999,0
0.17808219178082196,5,1,0.4,4,2,1,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.27397260273972607,3,9,0.8,4,7,1,4,1.0,0.0,0.19387755102040816,0.7749999999999999,0
0.27397260273972607,3,9,0.8,2,3,0,4,1.0,0.0,0.3979591836734694,0.6000000000000001,0
0.5205479452054795,3,9,0.8,2,11,0,4,1.0,0.0,0.3979591836734694,0.9249999999999999,1
0.46575342465753433,5,15,0.6,2,2,0,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.10958904109589043,3,7,0.7333333333333334,4,12,1,4,1.0,0.0,0.12244897959183676,0.9249999999999999,0
0.5890410958904111,3,9,0.8,2,6,0,1,1.0,0.0,0.2448979591836735,0.45000000000000007,0
0.0,3,1,0.4,4,9,3,4,1.0,0.0,0.5,0.9249999999999999,0
0.17808219178082196,3,1,0.4,2,2,0,3,1.0,0.0,0.3979591836734694,0.6000000000000001,0
0.6301369863013699,3,2,0.4666666666666667,6,8,4,2,0.0,0.0,0.3469387755102041,0.9249999999999999,0
0.27397260273972607,3,5,0.2,4,7,3,2,1.0,0.0,0.5612244897959184,0.9249999999999999,0
0.20547945205479456,3,9,0.8,0,9,1,4,1.0,0.0,0.4489795918367347,0.9249999999999999,0
0.6438356164383563,0,15,0.6,2,3,0,0,1.0,0.0,0.4489795918367347,0.9249999999999999,1
0.05479452054794523,3,15,0.6,4,11,4,4,0.0,0.0,0.4897959183673469,0.9249999999999999,0
0.49315068493150693,3,11,0.5333333333333333,5,6,1,2,0.0,0.0,0.3979591836734694,0.9249999999999999,0
0.39726027397260283,3,9,0.8,0,13,1,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.16438356164383566,3,11,0.5333333333333333,4,5,1,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.36986301369863017,3,7,0.7333333333333334,5,0,1,4,1.0,0.0,0.3469387755102041,0.9249999999999999,0
0.41095890410958913,3,5,0.2,5,2,4,4,1.0,0.0,0.3979591836734694,0.7749999999999999,0
0.5616438356164384,3,6,0.2666666666666667,2,9,0,2,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.31506849315068497,3,11,0.5333333333333333,5,0,4,2,0.0,0.0,0.3979591836734694,0.525,0
0.26027397260273977,3,15,0.6,2,3,0,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.5479452054794521,3,15,0.6,2,11,0,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.30136986301369867,5,7,0.7333333333333334,2,3,0,4,1.0,0.0,0.5510204081632654,0.9249999999999999,0
0.08219178082191786,3,9,0.8,4,9,1,4,1.0,0.0,0.29591836734693877,0.9249999999999999,0
0.20547945205479456,3,11,0.5333333333333333,2,13,0,4,1.0,0.0,0.6020408163265306,0.9249999999999999,1
0.21917808219178087,3,11,0.5333333333333333,4,6,1,4,0.0,0.0,0.3979591836734694,0.9249999999999999,0
0.31506849315068497,3,11,0.5333333333333333,2,2,0,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.27397260273972607,3,11,0.5333333333333333,4,10,1,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.39726027397260283,3,4,0.13333333333333336,2,5,0,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.20547945205479456,1,9,0.8,2,9,0,4,1.0,0.0,0.5,0.9249999999999999,0
0.5342465753424658,3,11,0.5333333333333333,2,2,0,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.39726027397260283,3,8,0.6666666666666667,2,3,0,4,1.0,0.43663911845730036,0.3979591836734694,0.9249999999999999,1
0.5753424657534247,4,9,0.8,2,3,0,4,1.0,0.0,0.5,0.9249999999999999,1
0.05479452054794523,3,11,0.5333333333333333,4,12,1,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.27397260273972607,3,6,0.2666666666666667,0,7,1,4,0.0,0.0,0.3979591836734694,0.9249999999999999,0
0.0136986301369863,3,15,0.6,4,3,1,2,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.15068493150684936,3,9,0.8,2,3,0,4,1.0,0.0,0.5,0.9249999999999999,0
0.0136986301369863,3,2,0.4666666666666667,4,9,3,4,1.0,0.0,0.19387755102040816,0.9249999999999999,0
0.5753424657534247,4,8,0.6666666666666667,2,3,0,4,1.0,0.0,0.5510204081632654,0.9249999999999999,1
0.10958904109589043,1,11,0.5333333333333333,4,0,3,4,0.0,0.0,0.3979591836734694,0.9249999999999999,0
0.0,3,6,0.2666666666666667,4,7,3,4,0.0,0.0,0.09183673469387754,0.9249999999999999,0
0.17808219178082196,6,12,0.8666666666666667,5,2,1,4,1.0,0.0,0.3979591836734694,0.9249999999999999,1
0.05479452054794523,3,15,0.6,2,0,5,4,0.0,0.0,0.2755102040816327,0.9249999999999999,0
0.19178082191780826,3,15,0.6,2,11,0,4,1.0,0.0,0.5,0.9249999999999999,0
0.5342465753424658,3,15,0.6,0,0,1,4,0.0,0.0,0.3979591836734694,0.9249999999999999,0
0.6438356164383563,5,1,0.4,2,2,0,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.39726027397260283,3,8,0.6666666666666667,2,9,5,4,0.0,0.0,0.3979591836734694,0.9249999999999999,1
0.5890410958904111,3,2,0.4666666666666667,2,5,0,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.5753424657534247,3,11,0.5333333333333333,6,7,1,4,0.0,0.0,0.35714285714285715,0.9249999999999999,0
0.39726027397260283,3,11,0.5333333333333333,3,6,1,4,1.0,0.5183654729109275,0.5,0.9249999999999999,0
0.0273972602739726,3,15,0.6,4,10,3,4,1.0,0.0,0.29591836734693877,0.9249999999999999,0
0.43835616438356173,3,9,0.8,2,11,0,4,1.0,0.0,0.5,0.9249999999999999,0
0.09589041095890416,3,11,0.5333333333333333,4,12,1,4,1.0,0.0,0.4489795918367347,0.9249999999999999,0
0.6575342465753425,3,15,0.6,0,7,1,1,0.0,0.0,0.14285714285714285,0.9249999999999999,0
0.13698630136986306,3,11,0.5333333333333333,2,2,0,2,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.4794520547945206,3,8,0.6666666666666667,0,12,1,4,0.0,0.0,0.3979591836734694,0.9249999999999999,0
0.34246575342465757,3,8,0.6666666666666667,2,6,0,4,1.0,0.0,0.3979591836734694,0.9249999999999999,0
0.8356164383561644,1,11,0.5333333333333333,6,0,4,4,0.0,0.0,0.040816326530612235,0.9249999999999999,0
0.39726027397260283,5,11,0.5333333333333333,2,11,0,4,1.0,0.0,0.3979591836734694,0.9249999999999999,1
0.5890410958904111,4,5,0.2,2,3,0,4,1.0,0.0,0.5510204081632654,0.47500000000000003,0
0.15068493150684936,3,9,0.8,0,3,1,4,0.0,0.0,0.3979591836734694,0.9249999999999999,0
0.0,3,6,0.2666666666666667,4,4,3,2,1.0,0.0,0.19387755102040816,0.9249999999999999,0
0.5479452054794521,3,6,0.2666666666666667,2,2,0,4,1.0,0.0,0.3979591836734694,0.9249999999999999,1
